,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61
LM 7_Z,0.006706931954731831,0.00017889572334065144,0.024554797699062055,0.016261011057096177,0.014723539363501258,-0.03008375248972827,0.0705188281047988,0.02254684156043048,-0.028437339462521544,0.06733262478500816,0.0003982968019909938,0.048095816779728115,0.012951202479758749,0.010770764464451537,0.0033857245657131934,-0.05735462391630167,-0.019604110015871208,-0.03094808625556906,-0.0286985560553267,0.059512158027814475,0.0017081347469599072,-0.008093603126862886,0.023852963409851876,0.07942991726988889,-0.017313095647903343,-0.03235767139594064,-0.06477838724978319,-0.05138382242208879,-0.1114019436948645,0.05707316598756433,-0.0349940629527722,0.08713667589929097,-0.13844390084542463,-0.0440091239059923,0.07070277429884377,0.010737930500333188,0.14431633856398757,0.0623615378774379,0.03081334804779052,0.07360290469805714,-0.1586304186386193,0.17894439727366201,0.02962129319865783,0.1788194370564743,0.08288482738585978,0.055875722090301866,-0.017700413218824672,-0.06508113108336323,0.040623450302490635,-0.08324103042531551,0.16898167681306017,-0.11522790396347929,-0.2063459795913342,-0.055539970511186004,-0.22672044653300044,0.004702732795704311,0.10246003378212074,0.04702228198602321,-0.024652426943271667,0.05633531478312232,-0.08348588508142149
LM 8_X,-0.07221368974541248,-0.06438322252801243,0.06400637147567614,0.048807566888242074,0.05131653796733794,-0.028433939817626742,-0.007628077369085818,-0.03318403198493829,0.036294239148514235,-0.12470237279818626,0.11938568108819489,-0.08055727880785207,0.05866460686452796,0.1259678731667925,0.01746971081383877,-0.007818084509515787,0.02378710098871921,-0.07283023817047776,-0.017482849194347727,-0.005247021633238938,0.04630187021727153,-0.12335000818892289,0.10559447216054361,-0.006080991220530193,0.13148094512541061,-0.016691422020047315,0.17116525753799508,-0.045795506130615254,0.11564071710693544,0.02733734731247165,0.07974561341461733,-0.032545220994917676,0.06944720798321435,0.0024240521358159196,-0.1455653632260591,-0.08789327384349702,0.02432471123815287,0.08295639578053014,0.15089407306136757,-0.004839153361627577,-0.15940137436681068,0.06873909105792589,0.055602032976691376,-0.17556432611529868,0.021560241598373858,0.059801439651722216,0.1466990732276344,-0.024388642182905648,-0.09330338955961581,-0.061152606544449,-0.13965294661127384,0.053718430225701275,0.03946601083059166,0.05029568326587244,0.06662632729913556,0.043003238831812264,-0.06736753424447432,0.033440804944667814,-0.08028808649852644,-0.0708686523406486,-0.06400192494242112
LM 8_Y,-0.07631365952242805,-0.12486789167995554,0.09044187383021375,0.040359860436988707,-0.07366063106971532,-0.01962030415473956,-0.06698210646826219,0.0782786234876636,-0.040499654701750536,-0.1275728747743952,-0.005945578817708783,-0.1412476192415095,0.07376643718762174,0.047590273380397424,-0.06059797808019686,-0.05981212002710609,0.0017387759385227922,0.06293775840158852,-0.11756296355141539,-0.00721917792083562,-0.012787185323388194,-0.05654668789527277,-0.07847177855810829,-0.013681074489864605,-0.005468269178400417,0.043848841912524236,0.04465645309266758,-0.0294659464491048,-0.13998155662696304,0.08222672295831636,0.0013998993015488861,0.013214844460115161,-0.04730431610471274,-0.01369801222942351,-0.1020135906450939,0.051160432236935616,-0.08869645711788074,-0.026746474567384104,0.005549585555709224,-0.030126096854841355,0.05473612046511389,0.017796190438002027,-0.045039639034746275,-0.07786632082843761,-0.07056739091840145,-0.08791015488359835,1.7902630880967454e-05,0.09180836973228683,0.06762828897134798,-0.09091794935490884,-0.04728623723061691,0.08378292275140979,0.001930252751598971,0.02259074511855845,0.0036706440844895827,-0.04258062360794549,0.07697182803566005,0.04552274978005874,-0.08740108353687606,-0.07848041411020701,0.13089978153946255
LM 8_Z,-0.05845147220265421,-0.028303101594180265,0.08867238879577186,-0.006890366912402187,0.034021898872649295,-0.019410836464695748,-0.055573263677575674,0.002037482417725965,-0.0717150049186692,-0.11350188030602193,0.027366513568518182,-0.11356763748189502,0.14033542336328803,0.09129043235931214,-0.028057658139193177,-0.03949466386624845,0.01347190068320844,-0.008776463813445243,-0.012371515369151206,-0.06405427404406945,-0.11565985845742188,0.04273277111477401,-0.06334110359052877,0.02579899115399288,0.013819937583642632,0.04008645674979708,0.05378200921758824,-0.05279216088699439,-0.03198490505755047,0.1914828025080685,0.0161893323840418,0.05965183003267672,-0.06615769825499364,0.021682116948653646,0.054985107921453905,-0.1940892170738319,-0.2045097382799035,0.023408705307980393,-0.010591051823845305,-0.008815384481705664,0.03690569087198663,0.028359699734813112,0.033333101517126776,-0.02512226009011103,-0.16469543990438112,-0.10009801679943127,-0.10909138651337091,-0.06098941127754258,-0.01742625041914416,-0.0990427693495954,-0.11608689308852009,0.11930150670343102,-0.12167330133087348,-0.06216518886877193,0.055764779605811096,0.042518198659571904,-0.1177710862735772,0.061854558645112044,-0.03090396471950087,-0.01844377956671299,0.033535861809015854
LM 9_X,0.07404168470602578,0.07241735779637469,-0.07253019574143087,-0.032639817915311314,-0.03609210676893555,0.025081655098490703,0.017873975069899267,-0.014743493979481603,-0.044490791207876364,0.09017258971580129,-0.08537356782123559,0.04479299941086333,-0.13637979733163058,-0.11602919826994988,-0.031624680513967836,-0.08675964094787765,-0.07634864786483907,-0.005163070950480247,0.04974999679930569,0.06177270086208199,-0.019628888429229056,-0.0355762233621056,-0.03696936567830002,-0.04913729661032438,-0.06470278615640548,-0.0144100843192129,-0.0963614615608181,-0.07350649116450476,-0.044585085333665696,0.028519772247682533,-0.000696808225225002,0.022359382336175546,0.02292546097140278,-0.09885479117210061,0.01697645177642744,0.03957468655006296,0.05925554316181057,0.12504857421227028,-0.09138209659197,-0.04027577324916588,0.06247230855540736,-0.1406908141839474,-0.05678212682110223,0.18106992987152018,0.04572023167077993,-0.09796725134371541,-0.06463519445530648,0.029141774909803037,-0.04963001016110351,-0.19063185686526513,0.0054766085056330086,0.13267147988542324,0.14681644427895854,-0.15722708708086325,0.08076235480249444,0.07395546347867311,0.04186512386602749,0.06918898603778276,0.12738072333206343,-0.0035048334234407327,-0.18916426851122467
LM 9_Y,0.07429603731304517,0.13233382010163003,-0.09850499611805964,-0.035795869464009686,0.10223561109500705,0.06737482724792265,0.0825803130472686,-0.09527761143776149,0.034944205799333196,0.09911981207989076,-0.04648085773235317,0.024122898086082464,-0.05779641669273186,-0.020343126760041158,0.04111762757976192,0.09793970629686931,0.007039753919183912,-0.12242179414705961,0.03926518598275085,0.06970910623305632,0.050933488305827015,0.008378305541583374,0.14602301489329023,0.018730948339435362,0.061224885335300565,0.0050277830208427104,-0.04958504762092453,0.008920077753177921,0.16781293483982104,-0.06487269378984521,-0.07247801842830616,-0.13385546172794724,-0.00045666494524077006,-0.0003852247015524654,0.09331345483666834,-0.07520231987390388,0.12121064418345956,-0.023396595058810886,0.04189820006549016,-0.010996387523889631,0.07793714061347003,0.04283225052029628,0.08679223901543563,0.0795052545692229,-0.000608405391730675,0.12664406414732332,0.0114634148826894,-0.07569844433455505,-0.04946868328693065,0.07251871463554749,-0.03779845008576191,-0.03191906345746741,-0.044554281417466784,0.02821519577813897,0.031033563265040937,-0.032237458100289766,-0.03549898391004242,-0.023407703916193043,0.07301545376373034,-0.051880859258525015,-0.039322197651124324
LM 9_Z,0.06460583672843713,0.03524748601678089,-0.09320217380857844,0.005534945632191058,-0.02309432338881521,0.020584121246931705,0.05207653241316048,-0.024744488292684105,0.08514339770443546,0.046848473768715204,-0.06037581824476943,0.04807583961522088,-0.083337846443505,-0.0876169803930262,0.023679267110894072,0.019766256040633694,0.08809870869583314,0.02926669180152435,-0.03225326779839471,0.08768185531221817,0.01600038991750562,-0.062451982461267895,0.05939797431805794,-0.06256462276470107,0.05438056098393733,-0.017170149891313564,-0.03704938239747157,0.08557287029383011,0.07228945814514791,-0.1371970128435239,0.022263578404823247,-0.029631389473755005,0.05135550643053404,-0.03202178292357291,0.024393473229932003,0.08332314851601233,0.05254348880448384,0.019162310708520126,-0.025790303152876098,-0.08089626187232705,0.09367980389193924,-0.09199899252225818,0.10976590647821843,-0.011928118397283801,0.18750275808526648,-0.08084771428449826,0.11137733382385805,0.10220635900221169,0.061257970092996605,0.026455604744952864,0.01751447301104902,-0.0585689706231474,-0.1429760168191929,0.10840468854393295,-0.004012407610796515,-0.0005260711224974262,0.12393478950962308,0.12355966241309302,-0.010125241002154093,-0.17409958455421407,0.06511913785140444
LM 10_X,-0.01159830785737065,-0.033418750654641144,0.003866269535989687,0.04233107982458162,0.007046001382350266,-0.0006361023219105381,0.0595684048605987,-0.0097103488141882,-0.025224606890385755,0.049396810398570315,0.12290230881400015,0.03639386861252083,-0.024323841631507387,-0.025496522344789146,-0.0337656988671969,-0.11472120140728595,-0.10597550426434027,-0.021111509154929143,-0.06157125733037077,0.07602629253750601,-0.05287577073433839,0.039886306392826254,0.062337127049620925,0.05964690885193183,0.12154039281982776,-0.0003634963769707858,0.03085355490318089,-0.023836455166754728,0.05162335801715349,0.05708930140605914,0.02996363349287421,0.021584880354463785,-0.05717986823031248,-0.1339628468986841,-0.005863306301236271,0.04186563536457402,-0.013039826942393501,0.05560145517642872,0.031166474569959746,-0.01446827101575052,-0.01383118268471956,-0.06682487814916196,0.025232365675564188,-0.05891619720539483,0.042723521963860485,0.0873731190075691,0.0007079623063517074,0.010162504749133144,0.05935957320168687,0.0570800950240209,0.049239110162911666,0.04290958633205501,-0.007220822093477235,-0.022301371344648907,0.009116688407834785,-0.06733428976952655,-0.043314261218509814,0.12881849589989053,0.04607423412394414,0.033745519721259026,0.017180956304503406
LM 10_Y,-0.010907667161521086,-0.01766766038678579,-0.00689197447686955,0.021615290095648297,0.02933761479943419,-0.009269877266555171,-0.003908877914276764,-0.011748642915926918,-0.049838587320463895,0.05540880832402835,0.06347285259010664,0.05040084176583563,-0.037292284853349386,-0.0379316643680173,-0.02853627984530622,-0.05714857502676425,-0.0808714864825465,-0.033685524939794084,-0.04616736383262896,0.041756679491703905,-0.06617469820463927,0.0225465754615199,-0.003532352278205912,0.016465925930405315,0.1014403330879485,-0.012195499719747888,0.06734593452528724,0.014366496503075844,-0.007007579974223193,0.012441639926782377,0.00038150354291376955,0.04340359922997429,-0.05080677806667035,-0.07124119247238656,-0.041454276687297495,0.08945254980586195,-0.03234278070365494,-0.001222521924576024,0.022873946533191844,-0.0058831230963277996,0.019499963042425926,-0.02500949333201808,-0.010121739274203082,0.016093393384619018,0.028305604505977317,-0.0027209591731186204,-0.0016092804287557941,-0.006732066987434914,-0.01571047525407255,-0.0191699650325862,0.017976208508831783,-0.00922573672915242,0.07210260795127989,-0.05598032238465413,0.024246893056421515,-0.06598445006374365,-0.018429772700888657,0.028832780280714135,-0.03817634243220892,0.04174723983720057,-0.011401081751855908
LM 10_Z,-0.01274108410725595,-0.018243414908637255,0.01411738694923742,0.01443819221346871,0.007250439685111294,-0.019382350748326824,-0.0022985448183185982,-0.027889998894342953,-0.012693626978124355,0.02269640828853576,0.02281815391765446,0.03384380834730568,-0.005726435080275231,0.001741014269957467,-0.049225927094482716,-0.04067623403373548,-0.04191026699592269,-0.024909119042563346,-0.03272191924017938,0.01782905408444589,-0.06166465305207049,0.005981205044771757,0.02451143779434352,0.011023922588791715,0.0369325322877583,-0.01491962141179356,-0.0010395155768118485,0.028433056794789132,0.009100925745433485,0.0055676262510599255,0.02400905094661311,0.03886697243621784,-0.0240628922251576,-0.042041222167102356,-0.04522532881014668,0.0012930592318033877,-0.04491009624817867,0.03269297912959387,0.0016520732569873936,0.05171619828612039,0.0272329766128889,0.010501606943538895,-0.014920999820146124,0.005728436915726351,0.025148467932103943,0.08933362190756364,-0.0024511854552911006,0.0019988968677110116,-0.06079273085837973,0.03124125882300726,0.04912613936186508,0.0365252762548466,0.003857977528421132,0.08965497605547433,0.0522027863566267,0.034083673785009067,-0.03716591450407816,-0.03257698663691412,-0.02050917904487663,-0.05861416396136856,0.016909329368960828
LM 11_X,0.00013273602204207953,-0.00761832817969166,-0.025316975973892243,0.021967661593704658,0.025752683142137633,0.014976584875570442,-0.00029953911659705854,0.017666460787459967,-0.05483852005230942,0.05330365522078913,0.06702621094679209,0.04935563967534693,-0.03410356093937253,-0.035971543599982586,0.026557179446226806,-0.012249872935927742,-0.04782185298825577,-0.013726718172555746,-0.06371888964885909,-0.018953664049978513,-0.0858044497841889,0.017911564138082994,-0.01747173305004903,0.06170725007030772,0.10690520102351633,-0.02156442098249674,0.0537361009154191,-0.012880984622456362,-0.04312364388460792,-0.02714553514378533,-0.047544660527754246,0.012178485736618451,-0.029513019327026564,-0.08400028089250554,-0.03527084243096505,0.0715702271299323,-0.039313634291382085,-0.046906593908424526,0.04604553072845629,-0.06130429678856743,-0.06630324989476952,0.07658629633392815,-0.034534985466681094,0.016466146094362043,0.07618493805447427,-0.07602367624045073,0.1016797211464467,-0.05795118392840666,0.033123229528674886,0.09460610267478695,-0.021837127426595004,0.003162004078633259,-0.03459811833605583,-0.1096304377540268,-0.027563440939972414,0.16343131373947833,0.0057618065381950904,-0.006421149911141852,0.016969678403175342,0.005204056674754703,-0.01854089762424447
LM 11_Y,-0.016922811833893246,-0.004979805883175922,0.026442202268789763,-0.025188392263314995,0.017636008915037634,-0.02862275975316851,0.01679193118082532,0.0013985891315003063,-0.017470043711040547,0.017453645918539058,-0.02561725604234362,0.006738387289969152,0.031234749200297143,5.604700508898136e-05,0.0008169900601609631,0.05474886147042403,0.021426306862722934,0.053532761037230765,-0.03367664924033609,-0.023054182563034903,-0.045642581983269905,0.0035195673346341745,0.01165064678545963,0.05623927537850007,-0.032302589137003505,0.05844514979975953,0.061208021329170845,0.023766542922635456,0.041165762104260505,0.05950366032212803,0.11294502185853277,-0.007636206148212277,0.03820534486162004,0.07276755152830455,-0.047030549446042735,-0.013488630994679068,0.04118840948009002,0.05497234887754695,-0.005687545508604884,0.08504380390258048,0.0313907047423029,-0.06701522468756561,0.04278709372404477,0.16638940492278928,-0.027492331121614554,-0.04220154785030139,0.016377511803059287,-0.05269312339086903,0.00583877058462208,-0.05209647028731466,0.04511602002652084,-0.015612135875151189,-0.09588564615973535,0.04966797746762725,0.012359443988957957,-0.059339020244741636,0.020184153517167194,-0.07534883412013828,0.1258431280227944,-0.14992836253429356,0.0003003239349983599
LM 11_Z,0.012471819838122258,-0.008086015963260544,-0.013666984950366272,0.03533663542051655,0.004226599974496238,-0.00315119327735057,-0.043779481676997474,0.0003078616328978847,0.008175974443023861,0.0038021598520791254,0.025259583102201166,0.032168972817635616,-0.046976433586477094,-0.030406376685894305,-0.01694056949006636,-0.0655795548739025,-0.08823076820137626,-0.062148733348433176,0.00609762891758054,-0.039113335461889547,-0.017634740011219653,0.04611582311433671,-0.06660375865225174,-0.05069658365279378,0.0642177023990019,0.012214162770846219,0.02327850074901572,0.01394752454315656,0.00861815651717792,-0.15680803257856366,-0.047138171136201217,0.025737842020633266,-0.07019607278783399,0.03988726948329656,0.0067980187036566254,0.035378855249168506,0.037790364563177616,-0.031053136432455417,-0.028421559444497327,-0.08127953685051441,-0.09767253578395735,0.04263685132172888,-0.04964620799717746,-0.05389823822634709,-0.009901177885448496,-0.09582194039455252,0.026833550155021643,-0.010535211239991533,0.036476352704346834,0.06016535735727437,-0.027759415547466415,-0.015035013802662034,0.10727790183780528,0.06023098664577739,-0.09075926214550285,-0.04540100598965791,-0.048534135212831744,-0.09083934012922242,-0.04806917325575419,-0.0006421545865631564,-0.05464079126621278
LM 12_X,-0.039269419963996015,-0.0338143398241412,0.030114978728928442,-0.04244779365303347,-0.003950718774978861,-0.06401142987000162,0.03426693815707979,0.0033254608652783656,0.0001261200253247774,-0.01119990441032975,-0.07161603616458131,-0.014219634852009264,0.058886552536338746,0.06693053621442732,-0.004054080496651634,0.12163728630005405,-0.009568244999467724,0.06147335495687975,-0.00441569588194414,0.014391068739154102,0.06411655933435556,-0.10079458566051917,0.04577373376093478,0.06674476115624753,-0.0037025663001313876,0.07622897019536898,0.00038324854936216263,-0.02258085330656344,-0.0521297489814881,0.04640902842061223,-0.10367744817553741,-0.07024520399015013,0.014723443183141647,0.004148132853058624,0.08928765555334814,-0.11784401159200751,-0.047194454246951054,-0.029846763442710658,-0.0868510623997059,0.03421757942229478,-0.17120005192983243,0.11571281566395025,0.08515819780774908,-0.001943218268242156,0.024734185329057894,-0.06300952585449915,0.031556762084661065,0.02547153523748363,-0.01005384760427011,0.1127743318937462,-0.13182597579342434,-0.09029197057006426,0.07529695794506235,-0.032720653229147995,-0.027073789217680888,0.08392872747663313,-0.03324686611573097,0.12915010285886241,0.03356867785699176,-0.038652931582235796,-0.07361443198578592
LM 12_Y,0.03678875640402207,0.04666039864050888,-0.006165382410067827,0.03845572403282804,0.019502939380087687,0.035836716368232865,-0.032157983167603064,-0.03623444879713304,0.02046631752267637,-0.004959384684328223,0.02087930986373862,0.026983646873439675,-0.09458511168958013,-0.069116391801329,-0.013693215470727292,-0.06194074140048539,-0.026691146407932336,-0.06511157686988209,0.06130242084867765,-0.13133487075942046,-0.06916485145707316,0.1208296348610754,-0.1327736606604519,0.016918157819991314,-0.06190042595851571,-0.06586736911935226,-0.02229678308317034,0.10616689871230678,-0.005337236877886051,-0.03961210040950142,0.17766357416974463,0.0263050412893408,0.07840446952357516,-0.008923361371941954,-0.0828292599728893,0.128147394807127,0.11836455376224601,-0.0918899353485414,0.08116047475321449,-0.047931357202221234,0.06458707984674411,-0.06619378488427254,-0.09380285085672062,-0.03043788477229377,0.06750770972211466,-0.0047236310325478445,-0.019355853338630522,-0.07560409051425365,0.03373697999593415,-0.05120248493050824,0.05619032938971276,-0.010300388097401225,0.006868531900779483,0.04843136077364658,0.04090944715075321,-0.10335956888215182,-0.020465897139416416,-0.045346253404196665,-0.2585880331152325,-0.035471834257786904,0.04945888898208056
